2016-02-04,'603008,喜临门,16.97,17.39,16.68,16.7,16.64,0.33,1.9832,4.1478,8223918,140374812.0,5345550000.0,3364673718.75
2016-02-03,'603008,喜临门,16.64,16.79,15.68,16.01,16.28,0.36,2.2113,3.9629,7857316,126815530.0,5241600000.0,3299244000.0
2016-02-02,'603008,喜临门,16.28,16.61,15.7,15.7,15.7,0.58,3.6943,4.9899,9893473,161027522.0,5128200000.0,3227866125.0
2016-02-01,'603008,喜临门,15.7,16.43,15.4,16.3,16.37,-0.67,-4.0929,3.5267,6992487,111150385.0,4945500000.0,3112868437.5
2016-01-29,'603008,喜临门,16.37,16.69,15.42,15.42,15.47,0.9,5.8177,5.7357,11372196,182347877.0,5156550000.0,3245710593.75
2016-01-28,'603008,喜临门,15.47,16.96,15.4,16.5,16.66,-1.19,-7.1429,4.0383,8006877,130313508.0,4873050000.0,3067265906.25
2016-01-27,'603008,喜临门,16.66,17.29,15.33,17.0,17.03,-0.37,-2.1726,4.8195,9555799,154889369.0,5247900000.0,3303209437.5
2016-01-26,'603008,喜临门,17.03,18.26,16.5,17.9,18.27,-1.24,-6.7871,5.8905,11679245,205264224.0,5364450000.0,3376570031.25
2016-01-25,'603008,喜临门,18.27,18.27,17.5,17.74,16.61,1.66,9.994,7.2278,14330685,257703636.0,5755050000.0,3622427156.25
2016-01-22,'603008,喜临门,16.61,16.88,15.58,16.75,16.33,0.28,1.7146,3.5129,6965099,113707518.0,5232150000.0,3293295843.75
2016-01-21,'603008,喜临门,16.33,17.55,16.26,17.07,17.07,-0.74,-4.3351,3.9303,7792582,133284173.0,5143950000.0,3237779718.75
2016-01-20,'603008,喜临门,17.07,18.05,16.75,16.88,17.06,0.01,0.0586,6.3221,12534856,218163364.0,5377050000.0,3384500906.25
2016-01-19,'603008,喜临门,17.06,17.06,15.51,15.6,15.51,1.55,9.9936,5.7082,11317764,188681278.0,5373900000.0,3382518187.5
2016-01-18,'603008,喜临门,15.51,15.85,14.6,14.8,15.04,0.47,3.125,3.6539,7244561,111442616.0,4885650000.0,3075196781.25
2016-01-15,'603008,喜临门,15.04,15.94,14.7,15.7,15.88,-0.84,-5.2897,3.0233,5994259,91977502.0,4737600000.0,2982009000.0
2016-01-14,'603008,喜临门,15.88,16.15,14.48,14.48,15.23,0.65,4.2679,3.5138,6966843,107651718.0,5002200000.0,3148557375.0
2016-01-13,'603008,喜临门,15.23,16.94,15.11,16.5,16.31,-1.08,-6.6217,4.988,9889796,160129690.0,4797450000.0,3019680656.25
2016-01-12,'603008,喜临门,16.31,17.3,15.33,16.7,17.03,-0.72,-4.2278,8.6454,17141366,273392814.0,5137650000.0,3233814281.25
2016-01-11,'603008,喜临门,17.03,18.86,17.03,18.27,18.92,-1.89,-9.9894,3.7313,7398053,130587331.0,5364450000.0,3376570031.25
2016-01-08,'603008,喜临门,18.92,20.5,18.51,19.98,19.7,-0.78,-3.9594,5.5996,11102340,215573095.0,5959800000.0,3751303875.0
2016-01-07,'603008,喜临门,19.7,21.4,19.69,21.4,21.88,-2.18,-9.9634,0.6304,1250000,25340817.0,6205500000.0,3905955937.5
2016-01-06,'603008,喜临门,21.88,22.3,20.78,21.6,21.73,0.15,0.6903,3.8212,7576338,161942020.0,6892200000.0,4338188625.0
2016-01-05,'603008,喜临门,21.73,22.7,20.2,21.15,22.42,-0.69,-3.0776,4.7809,9479122,203461563.0,6844950000.0,4308447843.75
2016-01-04,'603008,喜临门,22.42,25.0,22.41,25.0,24.9,-2.48,-9.9598,3.2829,6509057,151830611.0,7062300000.0,4445255437.5
2015-12-31,'603008,喜临门,24.9,25.28,24.3,25.25,25.0,-0.1,-0.4,2.6006,5156253,127856196.0,7843500000.0,4936969687.5
2015-12-30,'603008,喜临门,25.0,25.7,24.33,24.33,24.55,0.45,1.833,2.962,5872765,147742537.0,7875000000.0,4956796875.0
2015-12-29,'603008,喜临门,24.55,24.69,23.51,23.91,24.0,0.55,2.2917,3.4092,6759404,163627974.0,7733250000.0,4867574531.25
2015-12-28,'603008,喜临门,24.0,25.48,23.95,25.39,25.41,-1.41,-5.549,3.9681,7867572,194450312.0,7560000000.0,4758525000.0
2015-12-25,'603008,喜临门,25.41,25.5,23.4,23.5,23.53,1.88,7.9898,4.9604,9835029,245180610.0,8004150000.0,5038088343.75
2015-12-24,'603008,喜临门,23.53,23.65,22.96,23.4,23.42,0.11,0.4697,1.8052,3579132,83453935.0,7411950000.0,4665337218.75
2015-12-23,'603008,喜临门,23.42,24.05,23.0,23.95,23.96,-0.54,-2.2538,2.9015,5752775,135199063.0,7377300000.0,4643527312.5
2015-12-22,'603008,喜临门,23.96,24.37,23.61,24.13,24.25,-0.29,-1.1959,3.4831,6905973,165128337.0,7547400000.0,4750594125.0
2015-12-21,'603008,喜临门,24.25,24.3,23.01,23.47,23.48,0.77,3.2794,4.2691,8464328,201506076.0,7638750000.0,4808092968.75
2015-12-18,'603008,喜临门,23.48,24.27,22.87,23.7,23.62,-0.14,-0.5927,4.52,8961975,210120126.0,7396200000.0,4655423625.0
2015-12-17,'603008,喜临门,23.62,24.33,23.0,23.06,23.28,0.34,1.4605,6.1807,12254566,292413860.0,7440300000.0,4683181687.5
2015-12-16,'603008,喜临门,23.28,23.87,21.31,21.6,21.7,1.58,7.2811,6.0128,11921604,271199684.0,7333200000.0,4615769250.0
2015-12-15,'603008,喜临门,21.7,21.92,21.06,21.06,21.06,0.64,3.0389,2.366,4691037,101304950.0,6835500000.0,4302499687.5
2015-12-14,'603008,喜临门,21.06,21.58,19.6,19.86,20.14,0.92,4.568,3.3356,6613607,138662487.0,6633900000.0,4175605687.5
2015-12-11,'603008,喜临门,20.14,20.67,20.05,20.55,20.64,-0.5,-2.4225,1.7998,3568552,72423188.0,6344100000.0,3993195562.5
2015-12-10,'603008,喜临门,20.64,20.85,20.5,20.55,20.52,0.12,0.5848,1.7633,3496030,72218460.0,6501600000.0,4092331500.0
2015-12-09,'603008,喜临门,20.52,21.2,20.37,20.95,21.14,-0.62,-2.9328,3.1439,6233568,128654846.0,6463800000.0,4068538875.0
2015-12-08,'603008,喜临门,21.14,21.73,21.06,21.31,21.34,-0.2,-0.9372,3.1883,6321472,135538290.0,6659100000.0,4191467437.5
2015-12-07,'603008,喜临门,21.34,21.71,20.8,21.08,21.0,0.34,1.619,2.4729,4903074,104165691.0,6722100000.0,4231121812.5
2015-12-04,'603008,喜临门,21.0,21.94,20.96,21.65,21.74,-0.74,-3.4039,2.9809,5910211,126393860.0,6615000000.0,4163709375.0
2015-12-03,'603008,喜临门,21.74,22.2,20.9,21.2,21.35,0.39,1.8267,3.3706,6683005,145216559.0,6848100000.0,4310430562.5
2015-12-02,'603008,喜临门,21.35,21.47,19.03,20.87,20.62,0.73,3.5403,5.5041,10913089,221428179.0,6725250000.0,4233104531.25
2015-12-01,'603008,喜临门,20.62,21.87,19.98,21.66,21.91,-1.29,-5.8877,7.34,14553059,304415450.0,6495300000.0,4088366062.5
2015-11-30,'603008,喜临门,21.91,22.35,19.99,22.25,22.12,-0.21,-0.9494,6.2388,12369779,269768038.0,6901650000.0,4344136781.25
2015-11-27,'603008,喜临门,22.12,24.16,21.76,24.0,24.18,-2.06,-8.5194,6.8824,13645879,315690842.0,6967800000.0,4385773875.0
2015-11-26,'603008,喜临门,24.18,24.4,22.98,23.45,23.56,0.62,2.6316,7.7639,15393572,364882056.0,7616700000.0,4794213937.5
2015-11-25,'603008,喜临门,23.56,23.77,22.65,23.08,22.68,0.88,3.8801,6.6133,13112385,303311693.0,7421400000.0,4671285375.0
2015-11-24,'603008,喜临门,22.68,22.7,21.62,22.0,21.68,1.0,4.6125,5.919,11735635,260932694.0,7144200000.0,4496806125.0
2015-11-23,'603008,喜临门,21.68,22.15,21.45,21.77,21.88,-0.2,-0.9141,4.3229,8571186,186992324.0,6829200000.0,4298534250.0
2015-11-20,'603008,喜临门,21.88,22.5,21.26,22.22,21.93,-0.05,-0.228,5.8693,11637091,252712099.0,6892200000.0,4338188625.0
2015-11-19,'603008,喜临门,21.93,22.38,20.4,20.79,20.87,1.06,5.0791,5.7325,11365959,241084293.0,6907950000.0,4348102218.75
2015-11-18,'603008,喜临门,20.87,22.23,20.72,21.93,22.04,-1.17,-5.3085,6.134,12161916,258981550.0,6574050000.0,4137934031.25
2015-11-17,'603008,喜临门,22.04,22.89,21.69,22.74,22.39,-0.35,-1.5632,6.8307,13543318,301775949.0,6942600000.0,4369912125.0
2015-11-16,'603008,喜临门,22.39,23.18,21.29,21.86,21.94,0.45,2.051,6.6676,13219882,297440026.0,7052850000.0,4439307281.25
2015-11-13,'603008,喜临门,21.94,22.26,21.54,22.0,22.24,-0.3,-1.3489,4.9744,9862861,216250451.0,6911100000.0,4350084937.5
2015-11-12,'603008,喜临门,22.24,23.2,21.8,22.89,22.86,-0.62,-2.7122,7.2262,14327460,318114969.0,7005600000.0,4409566500.0
2015-11-11,'603008,喜临门,22.86,24.01,22.31,23.19,23.58,-0.72,-3.0534,7.8108,15486630,356086884.0,7200900000.0,4532495062.5
2015-11-10,'603008,喜临门,23.58,24.46,22.89,23.25,23.44,0.14,0.5973,6.1643,12222050,288673716.0,7427700000.0,4675250812.5
2015-11-09,'603008,喜临门,23.44,24.19,22.2,23.39,23.73,-0.29,-1.2221,7.1177,14112496,330014873.0,7383600000.0,4647492750.0
2015-11-06,'603008,喜临门,23.73,24.31,21.98,22.1,22.1,1.63,7.3756,9.7896,19409994,452858141.0,7474950000.0,4704991593.75
2015-11-05,'603008,喜临门,22.1,22.7,20.98,21.2,21.36,0.74,3.4644,8.3431,16542095,365260063.0,6961500000.0,4381808437.5
2015-11-04,'603008,喜临门,21.36,21.7,20.9,21.05,20.98,0.38,1.8112,9.5091,18853833,401410688.0,6728400000.0,4235087250.0
2015-11-03,'603008,喜临门,20.98,21.27,19.5,19.53,19.34,1.64,8.4798,10.9729,21756185,448108047.0,6608700000.0,4159743937.5
2015-11-02,'603008,喜临门,19.34,19.88,17.8,18.1,18.74,0.6,3.2017,7.1599,14196095,271242790.0,6092100000.0,3834578062.5
2015-10-30,'603008,喜临门,18.74,19.38,18.38,19.04,19.06,-0.32,-1.6789,6.0291,11953979,226561986.0,5903100000.0,3715614937.5
2015-10-29,'603008,喜临门,19.06,19.41,18.28,18.95,18.48,0.58,3.1385,5.1099,10131558,192483551.0,6003900000.0,3779061937.5
2015-10-28,'603008,喜临门,18.48,20.65,18.35,19.3,19.54,-1.06,-5.4248,10.986,21782097,425050398.0,5821200000.0,3664064250.0
2015-10-27,'603008,喜临门,19.54,19.56,17.31,17.8,17.84,1.7,9.5291,9.377,18591898,347139125.0,6155100000.0,3874232437.5
2015-10-26,'603008,喜临门,17.84,18.76,17.31,17.55,17.05,0.79,4.6334,10.7518,21317805,389129857.0,5619600000.0,3537170250.0
2015-10-23,'603008,喜临门,17.05,17.3,16.08,16.2,16.09,0.96,5.9664,6.9088,13698182,231218415.0,5370750000.0,3380535468.75
2015-10-22,'603008,喜临门,16.09,16.2,15.29,15.5,15.45,0.64,4.1424,6.844,13569820,214718959.0,5068350000.0,3190194468.75
2015-10-21,'603008,喜临门,15.45,17.57,15.43,17.21,17.14,-1.69,-9.86,5.8342,11567506,190504547.0,4866750000.0,3063300468.75
2015-10-20,'603008,喜临门,17.14,17.55,16.75,17.5,17.38,-0.24,-1.3809,4.6511,9221877,157153496.0,5399100000.0,3398379937.5
2015-10-19,'603008,喜临门,17.38,17.9,16.7,17.1,17.01,0.37,2.1752,11.4767,22754986,393989950.0,5474700000.0,3445965187.5
2015-10-16,'603008,喜临门,17.01,17.37,16.5,17.0,17.0,0.01,0.0588,6.725,13333692,224419727.0,5358150000.0,3372604593.75
2015-10-15,'603008,喜临门,17.0,17.09,15.65,15.83,15.83,1.17,7.391,4.868,9651793,160560496.0,5355000000.0,3370621875.0
2015-10-14,'603008,喜临门,15.83,16.31,15.5,15.9,16.12,-0.29,-1.799,4.7811,9479514,149706108.0,4986450000.0,3138643781.25
2015-10-13,'603008,喜临门,16.12,16.44,15.22,15.36,15.56,0.56,3.599,5.0469,10006526,159481359.0,5077800000.0,3196142625.0
2015-10-12,'603008,喜临门,15.56,15.95,14.71,14.72,14.7,0.86,5.8503,7.7905,15446450,239290164.0,4901400000.0,3085110375.0
2015-10-09,'603008,喜临门,14.7,14.73,13.75,13.9,13.89,0.81,5.8315,5.1277,10166850,146496535.0,4630500000.0,2914596562.5
2015-10-08,'603008,喜临门,13.89,14.28,13.25,13.45,12.98,0.91,7.0108,6.4402,12769102,177377694.0,4375350000.0,2753996343.75
2015-09-30,'603008,喜临门,12.98,13.25,12.9,12.99,12.96,0.02,0.1543,1.7413,3452554,45111269.0,4088700000.0,2573568937.5
2015-09-29,'603008,喜临门,12.96,13.35,12.89,13.02,13.41,-0.45,-3.3557,2.5891,5133478,67046116.0,4082400000.0,2569603500.0
2015-09-28,'603008,喜临门,13.41,13.55,12.62,12.78,12.95,0.46,3.5521,2.9325,5814264,75463439.0,4224150000.0,2658825843.75
2015-09-25,'603008,喜临门,12.95,14.0,12.83,13.6,13.79,-0.84,-6.0914,3.1665,6278303,83926471.0,4079250000.0,2567620781.25
2015-09-24,'603008,喜临门,13.79,14.06,13.32,13.72,13.59,0.2,1.4717,4.3482,8621352,118621902.0,4343850000.0,2734169156.25
2015-09-23,'603008,喜临门,13.59,13.83,13.05,13.1,13.32,0.27,2.027,4.634,9188010,124290616.0,4280850000.0,2694514781.25
2015-09-22,'603008,喜临门,13.32,13.88,13.1,13.4,13.4,-0.08,-0.597,4.1421,8212540,110821259.0,4195800000.0,2640981375.0
2015-09-21,'603008,喜临门,13.4,13.54,12.31,12.4,12.78,0.62,4.8513,5.0363,9985656,132673566.0,4221000000.0,2656843125.0
2015-09-18,'603008,喜临门,12.78,12.9,12.03,12.11,11.98,0.8,6.6778,5.2715,10451850,130803783.0,4025700000.0,2533914562.5
2015-09-17,'603008,喜临门,11.98,12.92,11.86,12.15,12.15,-0.17,-1.3992,6.2069,12306494,152728246.0,3773700000.0,2375297062.5
2015-09-16,'603008,喜临门,12.15,12.16,10.91,10.91,11.05,1.1,9.9548,4.9573,9828972,113599962.0,3827250000.0,2409003281.25
2015-09-15,'603008,喜临门,11.05,12.28,10.94,11.7,12.16,-1.11,-9.1283,5.9517,11800522,136622355.0,3480750000.0,2190904218.75
2015-09-14,'603008,喜临门,12.16,13.93,12.11,13.29,13.26,-1.1,-8.2956,8.2523,16362036,215845629.0,3830400000.0,2410986000.0
2015-09-11,'603008,喜临门,13.26,13.36,12.67,12.75,12.86,0.4,3.1104,4.9754,9864743,128541541.0,4176900000.0,2629085062.5
2015-09-10,'603008,喜临门,12.86,13.42,12.8,13.2,13.53,-0.67,-4.952,5.1263,10164041,133819572.0,4050900000.0,2549776312.5
2015-09-09,'603008,喜临门,13.53,13.75,12.55,12.78,12.61,0.92,7.2958,8.7944,17436743,231115747.0,4261950000.0,2682618468.75
2015-09-08,'603008,喜临门,12.61,12.77,11.52,11.78,11.9,0.71,5.9664,5.638,11178621,135389805.0,3972150000.0,2500208343.75
2015-09-07,'603008,喜临门,11.9,12.28,11.7,11.9,11.59,0.31,2.6747,6.5988,13083563,156294916.0,3748500000.0,2359435312.5
2015-09-02,'603008,喜临门,11.59,12.9,11.59,11.8,12.88,-1.29,-10.0155,8.3286,16513204,195840405.0,3650850000.0,2297971031.25
2015-09-01,'603008,喜临门,12.88,13.75,12.88,13.61,14.31,-1.43,-9.993,7.0802,14038084,183030589.0,4057200000.0,2553741750.0
2015-08-31,'603008,喜临门,14.31,15.18,14.31,15.0,15.9,-1.59,-10.0,10.3916,20603551,302032578.0,4507650000.0,2837270531.25
2015-08-28,'603008,喜临门,15.9,15.99,13.93,13.93,15.48,0.42,2.7132,19.2325,38132608,557824613.0,5008500000.0,3152522812.5
2015-08-27,'603008,喜临门,15.48,15.48,15.48,15.48,17.2,-1.72,-10.0,0.3193,633000,9798840.0,4876200000.0,3069248625.0
2015-08-26,'603008,喜临门,0.0,0.0,0.0,0.0,17.2,None,None,0.0,0,0.0,5418000000.0,3410276250.0
2015-08-25,'603008,喜临门,0.0,0.0,0.0,0.0,17.2,None,None,0.0,0,0.0,5418000000.0,3410276250.0
2015-08-24,'603008,喜临门,0.0,0.0,0.0,0.0,17.2,None,None,0.0,0,0.0,5418000000.0,3410276250.0
