2016-05-13,'603199,九华旅游,34.56,35.0,34.4,34.57,34.61,-0.05,-0.1445,0.9975,727617,25232868.0,3825100800.0,2520955008.0
2016-05-12,'603199,九华旅游,34.61,34.75,33.92,34.31,34.69,-0.08,-0.2306,0.9085,662681,22797698.0,3830634800.0,2524602223.0
2016-05-11,'603199,九华旅游,34.69,35.14,34.21,34.88,34.8,-0.11,-0.3161,1.2374,902625,31448299.0,3839489200.0,2530437767.0
2016-05-10,'603199,九华旅游,34.8,35.0,34.47,34.47,34.46,0.34,0.9867,0.9546,696302,24181496.0,3851664000.0,2538461640.0
2016-05-09,'603199,九华旅游,34.46,36.52,34.34,36.52,36.52,-2.06,-5.6407,1.6479,1202040,42344310.0,3814032800.0,2513660578.0
2016-05-06,'603199,九华旅游,36.52,38.15,36.3,37.92,37.89,-1.37,-3.6157,1.8546,1352803,50442669.0,4042033600.0,2663925836.0
2016-05-05,'603199,九华旅游,37.89,38.28,37.55,38.28,38.29,-0.4,-1.0447,1.6485,1202499,45587938.0,4193665200.0,2763859527.0
2016-05-04,'603199,九华旅游,38.29,38.56,38.16,38.41,38.47,-0.18,-0.4679,1.9181,1399160,53690362.0,4237937200.0,2793037247.0
2016-05-03,'603199,九华旅游,38.47,38.5,37.35,37.52,37.78,0.69,1.8264,2.402,1752092,66572781.0,4257859600.0,2806167221.0
2016-04-29,'603199,九华旅游,37.78,38.28,37.25,37.25,37.62,0.16,0.4253,2.1447,1564435,59307634.0,4181490400.0,2755835654.0
2016-04-28,'603199,九华旅游,37.62,37.78,36.05,37.03,37.15,0.47,1.2651,2.3523,1715833,63600870.0,4163781600.0,2744164566.0
2016-04-27,'603199,九华旅游,37.15,37.27,36.51,36.64,36.62,0.53,1.4473,1.863,1358985,50248065.0,4111762000.0,2709880745.0
2016-04-26,'603199,九华旅游,36.62,36.65,35.7,36.11,36.1,0.52,1.4404,1.7688,1290271,46723184.0,4053101600.0,2671220266.0
2016-04-25,'603199,九华旅游,36.1,36.38,35.5,36.0,36.2,-0.1,-0.2762,1.8293,1334404,48013551.0,3995548000.0,2633289230.0
2016-04-22,'603199,九华旅游,36.2,36.27,35.21,35.41,35.62,0.58,1.6283,1.682,1226909,43921915.0,4006616000.0,2640583660.0
2016-04-21,'603199,九华旅游,35.62,36.19,35.6,36.09,36.16,-0.54,-1.4934,1.9592,1429104,51351148.0,3942421600.0,2598275966.0
2016-04-20,'603199,九华旅游,36.16,38.98,35.51,38.98,38.77,-2.61,-6.732,3.8056,2775951,102768758.0,4002188800.0,2637665888.0
2016-04-19,'603199,九华旅游,38.77,39.15,38.44,38.83,38.71,0.06,0.155,2.0428,1490107,57643477.0,4291063600.0,2828050511.0
2016-04-18,'603199,九华旅游,38.71,39.07,38.57,38.6,38.71,0.0,0.0,2.8628,2088239,80983417.0,4284422800.0,2823673853.0
2016-04-15,'603199,九华旅游,38.71,39.39,38.42,39.05,39.87,-1.16,-2.9095,4.719,3442253,133474949.0,4284422800.0,2823673853.0
2016-04-14,'603199,九华旅游,39.87,40.67,39.6,40.67,40.46,-0.59,-1.4582,4.1079,2996484,119798899.0,4412811600.0,2908289241.0
2016-04-13,'603199,九华旅游,40.46,40.9,39.51,39.8,39.62,0.84,2.1201,4.8641,3548076,143138426.0,4478112800.0,2951326378.0
2016-04-12,'603199,九华旅游,39.62,40.85,39.01,40.12,40.36,-0.74,-1.8335,2.9505,2152243,85598605.0,4385141600.0,2890053166.0
