2016-05-13,'603015,弘讯科技,23.4,24.09,23.24,23.78,23.76,-0.36,-1.5152,1.8724,1499769,35556443.0,4682340000.0,1874340000.0
2016-05-12,'603015,弘讯科技,23.76,23.8,23.07,23.5,23.98,-0.22,-0.9174,2.0706,1658536,38917614.0,4754376000.0,1903176000.0
2016-05-11,'603015,弘讯科技,23.98,24.9,23.93,24.81,24.61,-0.63,-2.5599,2.5174,2016410,49127762.0,4798398000.0,1920798000.0
2016-05-10,'603015,弘讯科技,24.61,24.94,24.5,24.57,24.55,0.06,0.2444,1.8225,1459851,36073270.0,4924461000.0,1971261000.0
2016-05-09,'603015,弘讯科技,24.55,25.64,24.46,25.0,25.73,-1.18,-4.5861,3.9351,3152043,78125227.0,4912455000.0,1966455000.0
2016-05-06,'603015,弘讯科技,25.73,27.36,25.71,26.73,26.73,-1.0,-3.7411,6.7578,5412993,144312247.0,5148573000.0,2060973000.0
2016-05-05,'603015,弘讯科技,26.73,26.75,25.91,26.08,26.16,0.57,2.1789,4.505,3608470,95204185.0,5348673000.0,2141073000.0
2016-05-04,'603015,弘讯科技,26.16,26.33,25.71,25.97,25.97,0.19,0.7316,3.8479,3082138,80371676.0,5234616000.0,2095416000.0
2016-05-03,'603015,弘讯科技,25.97,26.0,24.93,25.16,25.2,0.77,3.0556,4.1312,3309126,84742852.0,5196597000.0,2080197000.0
2016-04-29,'603015,弘讯科技,25.2,25.45,24.89,25.1,25.25,-0.05,-0.198,1.9846,1589627,40069280.0,5042520000.0,2018520000.0
2016-04-28,'603015,弘讯科技,25.25,25.5,24.6,25.35,25.46,-0.21,-0.8248,2.8825,2308911,57833020.0,5052525000.0,2022525000.0
2016-04-27,'603015,弘讯科技,25.46,25.95,25.35,25.4,25.38,0.08,0.3152,3.5628,2853782,72981327.0,5094546000.0,2039346000.0
2016-04-26,'603015,弘讯科技,25.38,25.4,24.68,25.0,25.13,0.25,0.9948,3.6509,2924338,73174003.0,5078538000.0,2032938000.0
2016-04-25,'603015,弘讯科技,25.13,25.2,24.67,25.0,25.16,-0.03,-0.1192,1.9439,1557073,38823649.0,5028513000.0,2012913000.0
2016-04-22,'603015,弘讯科技,25.16,25.2,24.41,24.5,24.63,0.53,2.1518,2.9953,2399238,59858777.0,5034516000.0,2015316000.0
2016-04-21,'603015,弘讯科技,24.63,25.19,24.58,24.91,24.93,-0.3,-1.2034,3.0998,2482933,61871762.0,4928463000.0,1972863000.0
2016-04-20,'603015,弘讯科技,24.93,27.0,24.55,26.92,26.78,-1.85,-6.9081,5.6095,4493196,114744824.0,4988493000.0,1996893000.0
2016-04-19,'603015,弘讯科技,26.78,27.19,26.43,27.08,26.88,-0.1,-0.372,3.4726,2781570,74430819.0,5358678000.0,2145078000.0
2016-04-18,'603015,弘讯科技,26.88,27.5,26.65,27.5,27.67,-0.79,-2.8551,3.7358,2992350,80781465.0,5378688000.0,2153088000.0
2016-04-15,'603015,弘讯科技,27.67,28.01,27.53,28.0,28.06,-0.39,-1.3899,3.4694,2779009,77049600.0,5536767000.0,2216367000.0
2016-04-14,'603015,弘讯科技,28.06,28.1,27.29,27.67,27.36,0.7,2.5585,4.3227,3462455,95753544.0,5614806000.0,2247606000.0
2016-04-13,'603015,弘讯科技,27.36,27.87,27.2,27.49,27.1,0.26,0.9594,5.1667,4138512,114229623.0,5474736000.0,2191536000.0
2016-04-12,'603015,弘讯科技,27.1,27.95,26.7,27.91,27.86,-0.76,-2.7279,4.8794,3908431,106221557.0,5422710000.0,2170710000.0
2016-04-11,'603015,弘讯科技,27.86,28.45,27.71,27.88,27.49,0.37,1.3459,4.7569,3810312,107001265.0,5574786000.0,2231586000.0
2016-04-08,'603015,弘讯科技,27.49,27.8,26.9,27.5,27.94,-0.45,-1.6106,5.7748,4625585,126385629.0,5500749000.0,2201949000.0
2016-04-07,'603015,弘讯科技,27.94,29.29,27.86,28.57,28.31,-0.37,-1.307,8.855,7092887,203770476.0,5590794000.0,2237994000.0
2016-04-06,'603015,弘讯科技,28.31,28.8,27.54,27.8,27.93,0.38,1.3605,7.7222,6185458,174261015.0,5664831000.0,2267631000.0
2016-04-05,'603015,弘讯科技,27.93,28.2,26.68,27.2,27.08,0.85,3.1388,7.7661,6220647,171363683.0,5588793000.0,2237193000.0
2016-04-01,'603015,弘讯科技,27.08,27.13,26.05,26.25,26.41,0.67,2.5369,6.4727,5184659,138414368.0,5418708000.0,2169108000.0
2016-03-31,'603015,弘讯科技,26.41,27.28,26.27,27.0,26.64,-0.23,-0.8634,6.0829,4872398,130297439.0,5284641000.0,2115441000.0
2016-03-30,'603015,弘讯科技,26.64,26.66,25.25,25.35,24.9,1.74,6.988,5.3606,4293813,111391731.0,5330664000.0,2133864000.0
2016-03-29,'603015,弘讯科技,24.9,26.18,24.8,25.9,25.98,-1.08,-4.157,4.6924,3758593,95197037.0,4982490000.0,1994490000.0
2016-03-28,'603015,弘讯科技,25.98,27.39,25.82,26.51,26.39,-0.41,-1.5536,4.8594,3892389,103804076.0,5198598000.0,2080998000.0
