2016-05-13,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-12,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-11,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-10,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-09,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-06,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-05,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-04,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-05-03,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-04-29,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-04-28,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-04-27,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-04-26,'600385,山东金泰,0.0,0.0,0.0,0.0,22.84,None,None,0.0,0,0.0,3382767260.32,3260953911.76
2016-04-25,'600385,山东金泰,22.84,23.19,22.27,22.27,22.55,0.29,1.286,1.7836,2546519,58164019.0,3382767260.32,3260953911.76
2016-04-22,'600385,山东金泰,22.55,22.58,21.5,22.57,22.57,-0.02,-0.0886,2.4712,3528264,78056016.0,3339816187.4,3219549505.7
2016-04-21,'600385,山东金泰,22.57,23.46,22.39,22.89,22.62,-0.05,-0.221,3.5457,5062284,116447172.0,3342778330.36,3222404981.98
2016-04-20,'600385,山东金泰,22.62,25.7,22.49,25.05,24.99,-2.37,-9.4838,4.5642,6516455,155133381.0,3350183687.76,3229543672.68
2016-04-19,'600385,山东金泰,24.99,25.72,24.3,24.45,24.47,0.52,2.1251,3.3576,4793782,119823854.0,3701197628.52,3567917611.86
2016-04-18,'600385,山东金泰,24.47,24.85,23.7,23.73,24.13,0.34,1.409,3.3638,4802669,117173145.0,3624181911.56,3493675228.58
2016-04-15,'600385,山东金泰,24.13,24.91,23.86,24.11,24.5,-0.37,-1.5102,3.1362,4477684,109122791.0,3573825481.24,3445132131.82
2016-04-14,'600385,山东金泰,24.5,24.93,22.77,22.88,22.76,1.74,7.645,5.2151,7445805,175501365.0,3628625126.0,3497958443.0
2016-04-13,'600385,山东金泰,22.76,23.39,22.61,22.61,22.7,0.06,0.2643,3.0974,4422214,101531371.0,3370918688.48,3249532006.64
2016-04-12,'600385,山东金泰,22.7,23.68,22.19,22.87,23.21,-0.51,-2.1973,3.1046,4432547,100914708.0,3362032259.6,3240965577.8
2016-04-11,'600385,山东金泰,23.21,23.67,22.13,22.6,22.28,0.93,4.1741,3.8008,5426570,124888187.0,3437566905.08,3313780222.94
2016-04-08,'600385,山东金泰,22.28,22.82,21.8,22.01,22.24,0.04,0.1799,3.2085,4580859,102027382.0,3299827257.44,3181000575.92
2016-04-07,'600385,山东金泰,22.24,22.97,21.86,22.86,22.86,-0.62,-2.7122,3.3233,4744838,106356314.0,3293902971.52,3175289623.36
2016-04-06,'600385,山东金泰,22.86,23.44,22.52,23.27,23.61,-0.75,-3.1766,3.6068,5149599,118091000.0,3385729403.28,3263809388.04
2016-04-05,'600385,山东金泰,23.61,23.92,22.53,22.8,23.13,0.48,2.0752,4.8577,6935484,160656996.0,3496809764.28,3370889748.54
2016-04-01,'600385,山东金泰,23.13,23.13,20.81,20.98,21.03,2.1,9.9857,5.5663,7947274,174662535.0,3425718333.24,3302358317.82
2016-03-31,'600385,山东金泰,21.03,21.3,20.28,20.29,20.21,0.82,4.0574,4.1821,5970920,124536120.0,3114693322.44,3002533308.42
2016-03-30,'600385,山东金泰,20.21,20.44,19.59,19.59,19.52,0.69,3.5348,2.3434,3345759,66803138.0,2993245461.08,2885458780.94
2016-03-29,'600385,山东金泰,19.52,20.33,18.8,20.2,20.5,-0.98,-4.7805,3.0209,4313090,84364395.0,2891051528.96,2786944849.28
2016-03-28,'600385,山东金泰,20.5,21.15,20.21,20.55,20.69,-0.19,-0.9183,3.8491,5495502,114014799.0,3036196534.0,2926863187.0
2016-03-25,'600385,山东金泰,20.69,20.77,19.2,19.4,19.28,1.41,7.3133,4.1143,5874141,117154837.0,3064336892.12,2953990211.66
2016-03-24,'600385,山东金泰,19.28,19.48,18.9,19.05,19.2,0.08,0.4167,2.8649,4090320,78661361.0,2855505813.44,2752679133.92
2016-03-23,'600385,山东金泰,19.2,19.5,18.88,19.12,19.11,0.09,0.471,2.605,3719299,71471618.0,2843657241.6,2741257228.8
2016-03-22,'600385,山东金泰,19.11,19.49,18.85,19.02,19.3,-0.19,-0.9845,3.0598,4368658,83655654.0,2830327598.28,2728407585.54
2016-03-21,'600385,山东金泰,19.3,19.8,18.94,19.8,19.26,0.04,0.2077,4.0072,5721185,110101328.0,2858467956.4,2755534610.2
2016-03-18,'600385,山东金泰,19.26,19.48,18.3,18.36,18.5,0.76,4.1081,3.6976,5279174,100020684.0,2852543670.48,2749823657.64
2016-03-17,'600385,山东金泰,18.5,18.79,17.88,18.24,18.13,0.37,2.0408,3.2411,4627437,84732119.0,2739982238.0,2641315559.0
2016-03-16,'600385,山东金泰,18.13,18.57,17.52,18.1,17.3,0.83,4.7977,5.2341,7472933,135171516.0,2685182593.24,2588489247.82
2016-03-15,'600385,山东金泰,17.3,17.64,17.18,17.29,17.41,-0.11,-0.6318,1.9261,2749962,47952455.0,2562253660.4,2469986982.2
2016-03-14,'600385,山东金泰,17.41,17.55,16.76,16.8,16.92,0.49,2.896,2.312,3300934,56980640.0,2578545446.68,2485692101.74
2016-03-11,'600385,山东金泰,16.92,17.0,16.4,16.6,16.61,0.31,1.8663,1.5634,2232129,37498502.0,2505972944.16,2415732932.88
2016-03-10,'600385,山东金泰,16.61,17.08,16.55,16.93,16.8,-0.19,-1.131,1.1184,1596762,26843932.0,2460059728.28,2371473050.54
2016-03-09,'600385,山东金泰,16.8,17.15,16.79,16.8,17.48,-0.68,-3.8902,1.6105,2299357,38977859.0,2488200086.4,2398600075.2
2016-03-08,'600385,山东金泰,17.48,17.62,16.52,17.6,17.67,-0.19,-1.0753,2.0229,2888235,49482741.0,2588912947.04,2495686268.72
2016-03-07,'600385,山东金泰,17.67,17.95,17.03,17.19,17.11,0.56,3.2729,2.4883,3552703,61846063.0,2617053305.16,2522813293.38
2016-03-04,'600385,山东金泰,17.11,17.88,16.3,17.48,17.4,-0.29,-1.6667,3.4209,4884100,84770646.0,2534113302.28,2442859957.54
2016-03-03,'600385,山东金泰,17.4,17.69,16.81,17.08,17.09,0.31,1.8139,2.541,3627846,62765426.0,2577064375.2,2484264363.6
2016-03-02,'600385,山东金泰,17.09,17.28,16.3,16.37,16.37,0.72,4.3983,2.4308,3470590,58264310.0,2531151159.32,2440004481.26
2016-03-01,'600385,山东金泰,16.37,16.45,15.6,15.87,15.86,0.51,3.2156,1.8581,2652868,42945566.0,2424514012.76,2337207335.18
2016-02-29,'600385,山东金泰,15.86,17.2,15.78,17.2,17.44,-1.58,-9.0596,2.609,3724922,60280569.0,2348979367.28,2264392690.04
2016-02-26,'600385,山东金泰,17.44,18.55,16.74,18.3,18.17,-0.73,-4.0176,3.9885,5694517,99353238.0,2582988661.12,2489975316.16
2016-02-25,'600385,山东金泰,18.17,20.0,18.17,20.0,20.19,-2.02,-10.005,4.8611,6940391,130558884.0,2691106879.16,2594200200.38
2016-02-24,'600385,山东金泰,20.19,20.5,19.07,19.58,19.57,0.62,3.1681,5.8795,8394324,165929701.0,2990283318.12,2882603304.66
2016-02-23,'600385,山东金泰,19.57,19.7,18.88,19.0,18.97,0.6,3.1629,3.4648,4946807,95535584.0,2898456886.36,2794083539.98
2016-02-22,'600385,山东金泰,18.97,19.19,18.77,18.88,18.77,0.2,1.0655,2.4948,3561911,67566608.0,2809592597.56,2708419251.58
2016-02-19,'600385,山东金泰,18.77,18.96,18.37,18.8,18.75,0.02,0.1067,1.8616,2657865,49536132.0,2779971167.96,2679864488.78
2016-02-18,'600385,山东金泰,18.75,19.59,18.65,19.43,19.31,-0.56,-2.9001,2.5273,3608282,68691418.0,2777009025.0,2677009012.5
2016-02-17,'600385,山东金泰,19.31,19.44,18.9,19.16,19.54,-0.23,-1.1771,2.8956,4134211,79293153.0,2859949027.88,2756962348.34
2016-02-16,'600385,山东金泰,19.54,19.95,18.53,18.75,19.23,0.31,1.6121,4.3775,6249861,120002307.0,2894013671.92,2789800325.56
2016-02-15,'600385,山东金泰,19.23,19.27,16.35,17.88,18.0,1.23,6.8333,3.9859,5690864,105535594.0,2848100456.04,2745540443.22
2016-02-05,'600385,山东金泰,18.0,18.65,17.9,18.28,18.1,-0.1,-0.5525,1.8015,2572083,46903659.0,2665928664.0,2569928652.0
2016-02-04,'600385,山东金泰,18.1,18.65,17.8,17.89,17.89,0.21,1.1738,2.4395,3482982,63669394.0,2680739378.8,2584206033.4
2016-02-03,'600385,山东金泰,17.89,17.95,17.01,17.39,17.51,0.38,2.1702,2.1015,3000381,52673094.0,2649636877.72,2554223532.46
2016-02-02,'600385,山东金泰,17.51,17.69,16.5,16.69,16.43,1.08,6.5733,2.354,3360907,58233449.0,2593356161.48,2499969483.14
2016-02-01,'600385,山东金泰,16.43,16.97,16.02,16.5,16.74,-0.31,-1.8519,1.7478,2495441,41376639.0,2433400441.64,2345773764.02
2016-01-29,'600385,山东金泰,16.74,16.97,15.8,15.88,15.87,0.87,5.482,2.5191,3596558,59323729.0,2479313657.52,2390033646.36
2016-01-28,'600385,山东金泰,15.87,16.66,15.32,15.98,16.12,-0.25,-1.5509,2.8362,4049307,65555576.0,2350460438.76,2265820428.18
2016-01-27,'600385,山东金泰,16.12,16.5,14.9,16.4,16.46,-0.34,-2.0656,4.0281,5751030,89364508.0,2387487225.76,2301513881.68
2016-01-26,'600385,山东金泰,16.46,18.15,16.46,18.09,18.29,-1.83,-10.0055,3.174,4531707,77971727.0,2437843656.08,2350056978.44
2016-01-25,'600385,山东金泰,18.29,18.58,18.05,18.55,18.21,0.08,0.4393,2.4602,3512493,64380152.0,2708879736.92,2611333058.06
2016-01-22,'600385,山东金泰,18.21,18.3,17.3,17.88,17.63,0.58,3.2898,2.7455,3919818,70250924.0,2697031165.08,2599911152.94
2016-01-21,'600385,山东金泰,17.63,19.48,17.4,17.71,18.0,-0.37,-2.0556,4.4717,6384450,116813762.0,2611129019.24,2517102340.82
